Tweet_ID,User_ID
250575,85282028
252465,251637118
252998,2532896228
260227,747343627500740608
271148,763061740871491584
279519,302230188
286154,1222965616254115840
296123,778997233
349455,64907630
358673,903246500
371930,57402193
395465,888077141384077312
401922,3409681023
404025,4549161380
421557,445203576
427341,22076664
443942,3354320271
448194,40082281
465480,1173791718585643008
466853,268069944
468890,444088220
470958,15514643
475663,1021482728838103040
477341,318754834
482917,2237977255
483002,790710354330341248
492488,58030646
41884,46402897
47821,401163956
68955,965689595382980608
70678,20092071
102232,781756976019537920
105700,1067224788551122944
105838,1166472576480239616
111797,825114404152864640
117144,272383728
124094,1315650007
133158,15514643
147616,2249943176
154489,789270280824688640
159921,21190386
164336,844962633614856320
310304,279067736
328092,1041133567353344000
328213,19197872
334941,3037348993
346455,26367480
368084,177687642
380492,1188503992286023680
386639,3373205645
395855,43643203
398751,15986096
403397,469688736
411106,1147273926206263296
430229,66571136
435273,546146156
444643,65895705
446107,321005386
446214,1049454625
452014,68293108
456595,1235700825210654720
458554,17124107
467092,45413198
474708,1346667156
490735,376946148
433,47075884
6268,1211081694201040896
16677,343379335
40813,2337782599
54280,103734063
58538,2616069115
80733,281097587
90461,1036390556165783680
92997,465289252
101100,16272776
130747,69976613
233903,3032351379
238042,798629528515948544
273481,521534612
279702,1557083438
284674,40590983
299939,36424664
308746,31012822
313048,313055859
317145,96088898
320146,1107942319
328508,331050640
332783,61809155
333777,40621672
347264,39166646
356461,1033738628231360256
436283,1637115775
461189,35919814
461976,133971798
468793,23935072
476329,317365961
484028,16401294
493067,53525490
496452,851567981729591296
4305,951701107075571456
17249,930537072623943680
18400,1153485552349372416
36878,1350912326
73333,153743221
112628,225147853
114767,894074714
116748,363393107
120912,16898660
125334,898168207625867264
130677,21854543
141314,2234864526
144192,1047223958
155130,2536465689
160438,14969776
165608,308676115
180501,4060608137
186744,2746237386
193096,29371861
200563,51670925
209056,1123401283
210502,486109487
217947,881399129808752640
220557,20117769
242621,62322559
247546,17929284
249743,99431597
285161,1245748874981060608
289543,147913124
316034,196684829
333596,494623893
368097,2402142258
369068,994168422
378355,853746056
390512,1225377145557569536
390712,112045743
407189,5565532
408207,5565532
409244,3080837451
409837,16505174
425743,2605303648
426484,37069709
438013,268069944
444530,115105973
446124,2755073958
464630,44875112
466865,529011993
469489,54863983
474836,1174793373351366656
487339,1350492300
493098,1068755299467697920
3844,36747668
14004,902746951
14222,20092071
18202,4187731154
21339,1191777551846235904
22417,189782980
26884,3160123748
27101,95928470
27501,3152070054
28040,3308796767
32231,730073499721601024
36656,1617927480
37256,363803196
37733,191863794
39152,770472700544421760
42980,133220956
43778,16799151
63236,2205607693
63241,2612166312
68717,479006488
74585,1172191697150914304
75506,703738730
76358,61432441
83717,226845681
87762,18418121
90110,330491839
96245,335128414
96659,90592369
96681,49458831
97973,14590010
101513,990120367
112460,1151809081
117777,27972240
118020,178058471
118801,299893453
119033,453492378
119231,5236761
120073,1240497218
128811,440189561
135550,163738955
136823,1200194618521899008
139382,1273103156
139837,1058037231129059200
140713,17909280
141119,1045676500400230400
141417,119119113
142030,44871610
142663,247807626
148899,4077963503
151990,1243398333688766464
158668,752025554
161244,251403835
167330,1347990703
167442,19506133
172906,1202578147
186229,944225603699404800
186460,16635809
186483,23803621
193960,15838427
194739,2869548516
200884,178193641
201455,16240445
203913,1223284062871310336
212980,953620152
214822,2347300698
219084,890791012724949120
222701,131975822
224978,19868338
227763,1244035331969646592
231396,39085487
243316,326563321
247548,701835117094793216
257067,2257012975
277341,1308500749
282097,1573919918
288375,2528787127
290075,1138233401394249600
316907,1091953881041391616
395074,367689029
414195,1165024479950647296
421955,749765972710613120
424422,115785554
428418,1216549630277824256
455979,19101249
477408,1566650000
485164,18623747
13570,90147456
24507,19417532
25084,545202357
33000,104281062
37382,20577717
44423,2162948150
52959,16478261
53155,4053642125
54617,758660283413868544
55378,316258644
55769,713403672785330176
59971,46269653
62695,190085278
63072,517583529
63325,242967678
63775,31734795
64322,1193311377550647296
64369,30410081
64412,139768794
65133,2180335990
65569,19275074
65747,7652422
66345,271182361
66875,18753503
67495,960680642777419520
67567,26341508
67711,1153045267714891520
68440,188522736
68535,1167764029
68621,2483603820
68699,3031588833
69353,1012449585413984128
69736,808345388419715072
70091,3315762129
70403,707727800
70808,2612106570
70870,204322919
70889,1765454310
70952,52754791
71290,1222288562575429632
71712,901838749432205056
71951,1188355562
71972,2555923879
72399,924623756
72433,2257706117
73112,18733842
73464,105832897
73666,24993696
73762,255850156
74447,195542375
74612,547284373
75023,718184090
75154,488781765
75182,628281223
75396,1243898473084260352
75476,2792401308
75608,85481970
76021,17344826
76065,156143325
76376,84055244
77233,186552980
77376,14053627
77384,81035304
77488,7116722
77639,33425554
77789,18399781
78166,701952782777999360
78934,1114941050114707328
79136,3305289900
79480,2209372872
79618,1556124457
79623,3115762359
79914,36775037
79971,33367205
79974,32810708
80086,2551067743
80148,24493516
80302,31969340
80451,3219941263
80531,880835686487732224
81024,16071319
81169,432759514
81258,1245860386437545984
81454,1350575694
81881,975462016340152320
82875,68293108
83150,313713329
83852,890009726150422528
83853,2882711853
84043,1578797874
84605,259985280
84643,3294146544
84833,2603680604
85207,2784468090
85587,18501529
86217,3929130081
86320,805455969316573184
86453,16814397
87105,16373780
87220,1544222760
87498,95732576
87566,16261525
87602,2952952777
89001,2172917080
89156,987554040
89160,986978039476211456
89579,826113709332377600
90142,13209572
90312,2518392224
90401,4428056294
90636,150080326
91205,234063747
91472,327464921
91579,1217584363266703104
91948,612498938
92062,847941390
92214,551498193
92323,88218065
92562,106010466
92948,820420704667455360
93153,1242062939936481280
93285,83979815
93360,25667970
93490,148270947
93551,491046694
94378,776965660450566144
94433,2326349303
94468,15069529
94524,218744769
94790,29559524
94812,306452418
95137,87610591
95321,2161353681
95895,1239682115501010944
96403,1257550464
97956,29599662
98066,976960500058685440
98068,630779135
98328,2229284666
98380,20896585
98462,189539073
99562,15137706
100250,1223619188
100589,18478452
101153,1511208350
101154,20844048
101334,37823264
102745,169267951
102823,169267951
102842,275676617
103060,130510962
103469,38267224
104034,1642681
104441,66854676
105258,968502307850784768
105558,1226485416
105620,364243120
105664,1433690268
105798,177714713
106107,185350756
106173,40327193
106294,147951251
106763,63856711
106824,2975571298
106934,1240690405873569792
107183,16702955
107184,217320158
107210,903288588
107448,852291131245076480
108104,766430378
108229,744844468356976640
108255,43230567
109537,1729372182
109544,1729372182
109762,279290234
109799,39522848
109867,2256974983
110098,158051214
110488,48994228
110775,2726582343
110839,1016164741
111065,2993031609
111264,86312177
111401,34073176
112261,224727437
112884,598079885
114637,130948252
115537,1076252246055084032
115659,4701505950
115960,2400901543
116267,28733664
116296,163454129
116558,75315608
117257,365182972
117337,630717246
117473,14413838
117525,406731031
118348,40578180
118381,8501792
118698,1223385134411517952
118951,1124908411601076224
119069,35038259
119268,31524862
119680,717907887100563456
120909,2719140689
121207,742489988634312704
121664,195639161
121734,1534824181
121780,38146024
121915,2752742985
122209,2821353166
122587,2711718543
122713,23915136
122941,521558789
122961,1976795994
123524,35510801
123533,49751887
123852,563129841
123913,3222641881
123998,1210738942028500992
124573,123705029
124649,1936317295
125081,1195114680
125678,1264944026
125897,2711718543
126248,14544813
126418,722454812474924928
126952,17799798
127048,320391917
127357,799109145135718400
127565,338203319
128445,66141404
128451,385287099
129170,323496589
129436,1575968222
129586,716068710759292928
129727,776773316
129736,21706844
130332,989262983808233472
130927,714104443705364480
131237,142399881
131824,2400617790
131929,820047540
132059,815744266823671808
132107,2938062676
132279,901289559568338944
132627,558179797
132658,863752416
132914,45432636
133055,18852187
133232,463839339
134088,4867768384
134130,91830252
135108,731665376862453760
135121,278746041
135198,402279850
136052,1699793220
136084,4548937528
136379,1723795837
136798,201105629
136952,16335488
137009,797259074911997952
137669,1216581528035024896
138091,9.79216E+17
138438,199030617
138662,2273050157
138685,4751273597
139142,18990000
140321,827643977906073600
140518,238390218
140787,3242604790
140869,508191238
140983,3083304252
141226,103007066
141572,57206589
141818,117977223
142562,18702161
143176,88004258
143932,23278461
144237,1360242750
144958,259455538
145537,354467295
146039,1165389003555856384
146524,2756361884
146859,25075579
147386,593946210
147770,394874186
149973,717343272050384896
150333,28738349
151833,126532601
152401,1070014533060616192
152569,2564425371
152572,365084843
152828,194196221
153374,960696297748606720
153888,34679503
154292,3068632968
154453,1344875707
154783,8002282
155214,3294001459
155326,15035340
156678,717907887100563456
157418,91940275
157762,52524051
157974,352040506
158190,896192872961245184
158898,444326470
159105,137476484
160127,3145732270
160226,2521276562
161378,287350941
163105,1387711046
163679,868841745089310720
164385,1357614331
164781,18510829
165029,72195925
166507,1357614331
166873,77627188
167373,2279670090
169882,516219249
170152,1083184194535256064
171270,2524744884
171299,14715509
171303,485273738
172400,1093052514386141184
172835,251619490
173877,723943671733735424
174235,24801218
174682,2326040804
175052,1161312674480885504
176827,15166732
176950,269440961
177073,2954443538
177869,799008161722036224
178235,1.07139E+18
178503,144561673
178552,29602895
178690,245780051
179615,2916630237
180048,1136631034869502080
180137,32939076
180155,792063554715131904
180777,761553667
180833,979168531
181450,86718922
181969,14187290
182575,1272405817
182707,2497609225
182914,539490614
183206,416127830
183450,18638302
183710,14638036
184670,322723848
184841,24753129
184959,498941961
185273,3037922765
185274,310363650
185615,4428056294
185756,16565785
186117,56707334
186384,2902149968
186634,2374064551
186749,291839197
187551,630713215
188990,113390318
189103,839583163
190105,323304946
190231,76117833
190255,18883420
190741,77039728
190768,360188566
190999,18981377
191010,34658837
191209,35819172
191444,2961874263
191686,1133028237947199360
191735,30592415
191776,2961874263
192115,846829587048943616
192530,410044075
193281,1162491410555133952
194151,1492518764
194236,110899851
194455,967019882595397632
194707,731488912779051008
194769,64781534
195108,2319320527
195213,35921528
196046,2432970960
196242,14739737
196343,964769197472428032
196699,1051513030717132800
196916,757615255895900160
197074,137462549
197612,4475704732
197650,270541192
197758,64297386
197778,1344875707
198273,2172827920
198631,15617576
198667,84119895
198750,305898034
199189,2371011834
199545,46528209
199677,747432848
200016,426133462
200117,778913814381072384
200332,8501792
201539,727432734
201613,26239721
202036,741816929501990912
202116,3122499050
202208,4756186311
202348,738367907395186560
202492,1219688411063312384
202658,1157570172
202780,149996435
202900,1059219579845533696
203667,1244389588988239872
204039,14828536
204293,29533231
204749,23343587
204952,125522061
205593,48799264
205851,451989535
206847,734087928738025472
207056,1003448191554027520
207092,23505738
207435,148524657
207615,25368302
207896,257788050
207974,410217986
208171,45225499
208272,834692648577486720
208329,3344312890
208467,216046314
208571,310872053
208707,800878642117091328
208750,130394889
209393,783752058
209400,859196772920545280
209403,253774737
209429,1578253284
209605,22017841
209879,1141312495853932544
210141,1050533436488904832
210199,90294025
210284,531873184
210531,1141312495853932544
210649,7339342
210895,881076342
211080,572167882
211351,600559538
212314,17691466
212505,1273213574
212729,57552367
213097,16634991
213523,3142068071
213655,31264347
213852,418202964
213975,80042553
214081,778271107786899328
214958,71952074
215183,952373669271044096
215483,2731087085
215628,227159584
215929,2167203074
216305,1416618678
216570,49794258
217052,97613792
217299,87798394
217643,1008110425865621632
217757,2887756718
217780,31045099
217973,591283399
218184,93333807
218243,52424882
218905,1065145141
219320,1093682359
219412,38535325
219582,2341288371
219677,1009351269625073664
219698,17496988
220039,1065145141
220049,398754531
220184,823325150
221064,2294951208
222329,395886534
222496,2995311
222627,1529810929
222788,53096836
223234,1021068471000489984
223640,62271358
223877,50842718
225939,3862001
226480,30134456
226760,2439092689
226774,772439955612114944
227007,622973614
227091,937475369292222464
227141,761421660754812928
227612,15718762
227888,348805008
228098,297231113
229223,146596405
229266,864318744570581120
229360,1248454942571937792
229435,124886160
229472,20591939
229986,15554091
230010,1297465801
230062,15109604
230489,2783633910
230917,1639224487
232159,18322327
232324,317311515
232526,802743381092802560
232558,92427125
232629,286385948
232897,246614895
233089,792446828
233822,806161358907699200
234471,760656697203494912
234543,969680040039534592
234929,29400214
234957,274991626
235067,3344393360
235161,17966689
235576,2233167480
235784,1130223269985046400
236396,22069056
236429,541743937
236873,2707880323
237547,697823135257665536
237699,1245791612870877184
237728,1221863396045443072
238237,33334479
239074,2534668575
239548,16145955
241390,508224522
241890,84572128
243620,1189054055466835968
243769,116050044
243820,1076600157498757120
245262,374775423
245473,14146572
245506,992139311712792320
246351,27160111
246734,16261525
247252,834294048
247919,7623792
248096,756312272
248405,9511932
248582,3063646713
248761,720125234
249106,1076600157498757120
249605,467034363
249662,60201813
249976,213724374
250258,1153704213236633600
251404,386076684
251446,2456110527
251718,87409589
252003,41443916
252057,796846583711035520
252320,1038613670740127744
252416,165493086
252486,727654598442356608
253254,5982652
253492,2810296957
253615,1015424344292544256
254496,46128491
254648,382662370
255177,2270137068
255294,716496391
255341,476064370
255608,193865670
255675,866470444391681920
255999,23915136
256192,815358581872594944
256482,245942173
257018,76147706
258393,77012285
259351,917216903583588480
259677,8864812
259750,1051646042
259866,707050807594762240
260099,120352896
260202,463576903
260209,141848887
261229,605583497
261673,58624760
262306,575075043
262798,306098815
263089,2840107277
263626,249685529
264709,1232629093520244736
265250,853829783813103616
265515,696043
265697,39514251
266161,1087210398074457856
266205,1126810586073976832
266774,311276757
267310,77522097
267752,1345195777
267804,2970381490
267973,1453051844
268299,793597602499432320
269003,44137886
270080,112572464
270647,164054852
271658,3809111295
271773,527373575
271859,826560051003478016
272261,1153704213236633600
273273,905995043768377344
273503,2424658579
274347,2316300679
274422,3044589594
274631,1129211925458382720
275444,876877261
276118,49676738
276143,503606470
276327,34490750
276869,457048292
276908,22564891
276981,48818916
277680,1444789766
277746,457048292
278494,720340481377341440
280888,199198124
281104,2178988434
281563,871228073546526720
282619,73012005
283278,32702256
283625,15482536
284347,782618337624756224
285428,2792282931
285790,171387824
286089,281919571
286562,754887867214639104
287121,40901241
287526,2326040804
287600,1610925913
287786,2748801
287975,86127069
288198,1731887828
288762,2174337811
288914,84572128
289557,2757368342
289696,167969279
289853,4209263900
290607,3680728816
290769,811763725132853120
290817,754303782851268608
290882,766106922726649728
291069,2384496424
291098,410441248
291390,122551656
291438,930025219
292499,17729588
292631,1194340415165648896
292684,887367674552037248
292731,73960320
293068,14426715
293242,30238885
293545,2530703112
293659,2530703112
293904,164400857
294035,22804061
294284,63396669
294408,1223582497297928192
294602,134583601
294683,70238744
294721,586180854
295047,913995566
295230,2249040150
295444,460901067
295689,2896051819
295865,2784159129
296380,4198391237
296487,6854292
297363,50503682
298011,2156004812
298293,1161642782
298310,860771528
298435,55220919
298603,377199581
298653,45417594
299252,600559538
299288,15650639
299507,17171492
299814,941062025668583424
299854,2242761
300063,751934416579129344
300390,1976545218
300417,256595654
301046,31264347
301272,799109145135718400
301359,2361946392
301536,55140463
302402,242961384
302502,227789237
302548,361010205
302740,3410559016
302798,776185620003598208
302994,1150845276543787008
303411,766393799631404928
303832,1.05E+18
303877,3168450639
304034,155925154
304293,93681905
304320,1181391022670135296
304364,866070795503665152
304424,957339096032083968
304511,941538966871912320
304942,238268382
305380,43036067
305384,486460905
305469,19716826
306412,31528100
306518,31867197
306791,22795278
307258,36586792
307675,14478263
307780,21978899
308104,882698027785269120
308456,141809991
308711,15544273
309011,949325882807734272
309120,1210650258503589888
309709,24734288
309779,26501786
309817,293224405
309821,2371009099
309839,222311219
310051,275060559
310156,489507027
310208,793137470376407040
310234,1021000040540540800
310235,339336357
310374,793827608081338240
310748,2958754359
310884,542960284
311018,240519580
311222,4323965780
311393,103919118
311728,539418019
311753,239005322
311871,20171562
311914,991707277
311960,17780795
311996,23974397
312956,2300869279
313074,2874038373
313263,18215247
313775,1153045267714891520
314462,71519333
314606,16135362
314707,729323660
315299,1205334405750906880
316117,1909772725
316297,232772736
316402,629752430
316627,899109626670657408
316714,40057066
316748,820718196772614144
317159,2940071722
317883,277183568
318548,350509903
318583,764051757886418944
318590,12896772
318611,1047281185695719424
318663,17907578
318669,2897415180
319005,781670324081463296
319060,479003804
319200,979356000
319505,165613595
319587,370966192
320541,995460914143989632
320801,3475110678
320818,3010321107
321410,178055927
321758,39592182
321920,181350139
322047,52524051
322448,835567028870098944
322606,1367659602
322652,25872886
323461,763417336275689472
323520,1618724557
323530,123033055
323624,2791734080
323899,913124088117366784
324044,410882789
324561,14812631
324657,423213356
324803,165530675
325177,1158559162848071680
325189,384050017
325238,938146166
325510,24801218
325564,809284143183859712
325780,24801218
325818,1020295307953942400
325857,24801218
326325,24801218
326407,2480126341
326749,1587602587
327043,21103888
327400,24801218
327448,16668595
327786,24801218
327890,344266095
328029,14514958
328407,198420647
328700,1085679674544541696
329064,764198900119007232
329493,882675478032732160
330045,215096458
330424,34812518
330803,3152078048
330821,93006483
330951,93433395
331713,2544076777
331723,19619672
331832,2289054274
331866,36101452
332354,517117048
333030,35921528
333821,3483531869
334193,2338681398
334257,17107642
334512,250409479
335033,2205523216
335604,739321783732469760
335890,24810477
336078,516526787
336434,985675627721318400
336472,836279743557271552
336491,2369704850
336560,39073266
336610,446382788
336718,865903921419751424
336816,49301687
336884,770563112
337576,1039344902742597632
337593,14861579
337657,14428256
337678,991468823529381760
337737,506218218
337801,963230172
337999,226662704
338117,13251042
338392,194337913
338446,1591375789
338746,486803688
339617,37480064
340185,196723479
340318,796116731513176064
340390,15783741
340975,2891787412
341552,1155868862170222592
341700,416257356
341711,716021892
341753,2353655096
341849,964289221677735936
342220,285961054
343030,20679898
343068,2895839834
343360,815265495913857024
344310,710212852108230656
344401,724474026
344554,720713770486488960
344675,822134928699584512
344758,26218583
344914,14167021
345065,242092196
345133,24801218
345153,24801218
345253,2343465690
345276,24801218
345372,552938753
346530,1212039129287888896
346767,815265495913857024
347010,2375621737
347523,1034849598089646080
347698,21612165
348185,15107126
348262,1213271389
348544,1209324841742061568
348715,1109996896930680832
348849,1487256272
348878,935940378
348919,1026843111715160064
349078,19411757
349246,18270965
349276,239580157
349341,18270965
349656,18154818
350129,211219319
350162,24576264
350243,45872962
350456,214489972
351001,414937348
351713,38483840
352577,409747461
352840,20745730
352956,756425900
352995,3005881196
353135,2484801895
353204,2727176184
353470,14932539
354475,153995722
354621,399176861
354691,24801218
355000,24801218
355029,24801218
355088,29191233
355142,24801218
355443,285347283
355479,24801218
355842,19377239
356017,82263512
356038,372245881
356141,24801218
356244,24801218
356286,24801218
356529,1092865598340529920
356798,32005244
356875,2726447790
357585,24801218
359351,245353717
360120,246614895
360247,14299829
360312,1144692770860404736
361220,721548780
361552,433900001
363011,14345655
363673,730593451620892672
364775,172434434
365122,7175202
365401,392500597
365998,266857169
366026,438090063
366135,251939375
366221,776515172890312704
366998,42751651
367709,865903921419751424
367800,20237033
368188,3272358360
368691,3272358360
369200,15202883
369906,89583894
370880,64182241
371104,237875687
371522,68894703
371931,2365163191
372105,10220262
372120,506990418
372236,15800238
372783,294436819
373260,1160381764818407424
375267,21018281
375271,25162417
376643,4449992793
376687,37141617
376793,1411902361
377650,1388163180
378472,1167331576302075904
379095,31656600
379543,5565532
379640,2377941970
380956,1014025632869580800
381096,77012285
381539,231730230
381629,108371158
381644,304747760
382340,24345882
382687,314149073
383103,28943879
383283,13708512
384129,936394090274607232
385838,20651841
385918,59482244
386046,3158336814
386184,259399569
386974,43638759
387390,835209999391469440
388055,552257283
389190,201760462
389558,317808268
389794,712612529642479616
390706,1126497657764163584
391686,139951871
392494,88831793
394487,1202974257279619072
394533,2794688078
394967,60138052
395082,1059041774
395296,367053319
395383,2234760798
395441,2288418794
395799,483258251
395938,590280760
396066,17396661
397336,872866189059469312
397501,865903921419751424
397651,1070042059199852544
397779,572212047
398335,17728849
398656,220727147
398774,1087951398
399185,952544521077878784
399485,1243390184256729088
399833,1209910994
400303,36413436
400459,2710873855
400984,29761502
400987,2186779504
401061,3620489297
401252,77244264
401999,26843318
402021,186282315
402151,186331400
402334,760870797015715840
402762,127150350
403193,92127670
404206,1033764773698129920
404252,415024828
404607,2751047656
406141,586180854
406186,63846895
406258,15588564
406423,799138999
406818,66858922
406880,1251981278
407389,1804031
407497,1455456680
409058,14495280
409744,145405564
410415,595461683
410520,3306286745
410603,784022842396454912
410819,184562750
410935,1074088987
411041,712844125654089728
412197,19411757
412222,494511055
412923,138943104
413853,427016196
413981,40876316
414703,1149535281336336384
414773,257761382
415889,2736170996
416619,900070229006528512
416697,3299960850
416853,343627669
416932,1166477041337819136
416957,54929692
417436,10165452
417803,50685696
418321,128612111
418402,21998010
418727,812146801004449920
419374,52144853
419556,30154123
419872,344447768
420510,1246310770977042432
420642,227446319
420855,4775377670
420950,748391737
421888,816015779950919680
421940,257720153
421999,3078216034
422198,812146801004449920
422571,168912732
422965,7580262
424260,1160781296098037504
424355,1032125582
424423,307476067
424643,734364578880983040
424866,242487271
425168,1463123071
425179,4661722341
425303,1611670422
425918,284682035
425966,1151163546547445632
425981,32458177
426067,2658117847
426566,341345346
426930,21232386
426935,357457815
427287,50763196
427438,307778460
427752,114306244
427874,745694760610959360
428281,447262597
428398,822622244602072960
428738,786867055
429244,4661722341
429276,82382717
429704,2652986352
430174,233733803
431019,554883714
431245,2458606494
431286,596569548
431413,111506552
431437,196515407
431653,760661967291899904
431822,14747383
432136,22374285
432216,2897415180
432234,274548911
432364,365254307
432954,26085324
432963,1075652599
433505,2738224491
433662,75070836
433866,2839136592
434002,757993833716129920
434685,3077102739
434729,107858302
435082,26395298
435232,277651476
435285,66061117
435566,734927370998710272
435801,26698093
437055,46990163
437164,94875828
437192,717132040395554816
437276,942882360
437322,3024068250
437741,1493156976
437814,59353321
437962,1539389347
438295,1076600157498757120
438424,18206703
438475,81502713
438705,308750863
439593,23397176
439913,829397370307825664
440134,20699909
440333,23800593
440387,158661351
440509,43763852
440534,2458743648
441015,275315113
441048,567664699
441259,164054852
441810,4854545141
442042,497651851
442139,858123043150983040
442377,2681777387
442681,4664965419
442699,2743125863
443036,52144853
443410,488979103
443492,1559703943
444651,49617575
445015,29849771
445849,873055099
446329,836616223840481280
446339,6332292
446981,3031576367
447068,94180124
448067,232658462
448068,16426959
448075,1087129717113647232
448164,15047565
448309,374274991
448349,40879079
448500,1158743524029947904
449569,573934917
449594,607044130
449971,18910424
450302,508877912
450394,64973536
450735,321201824
450818,858869400790761472
451002,2919859200
451078,17905363
452162,49362329
452281,36840963
452699,4833287421
453259,946134150
453609,41870939
453872,41924325
455857,18052899
456645,373103132
456773,29599662
456867,3273162162
457040,1138587383551729664
457044,2356942788
457486,3273162162
457939,24933729
458833,55883887
458911,40930783
458951,15978744
459046,539261373
459128,224309498
459317,3273162162
459897,370253571
459923,583456839
460117,373103132
460664,915057516488347520
461038,2839136592
461176,191321362
461791,412697053
462133,46546385
462260,252565323
462901,504070134
462995,2421365558
463620,1149102407961304960
463707,3091892489
464629,31541414
464939,22667012
465653,177128441
465792,527051722
466804,1428719406
467110,209762884
467112,1428719406
467256,964822598
468245,767412543010709504
468738,1199025922457817088
469403,714989647244484608
470164,1460038886
470544,77804255
470738,2797090548
471575,352605327
471594,41707255
471740,247079733
471967,431111483
472059,17509638
472925,68360216
473627,1613480408
473657,1123262315992887296
475071,3359573380
475690,1488361872
475727,891814882877812608
475846,2959280808
476090,27514464
476124,17750938
476749,20282295
477115,1646668290
477476,21836962
477702,785388261598371840
478208,244403453
478580,281107814
479471,8561642
480572,3051748277
480703,779363715057610752
480796,910584091027869696
481150,334388603
481918,552403693
482883,1888002151
483656,151945531
484177,1091216816
484959,846829170
485130,61252912
485332,38486830
485333,2302982350
485816,1039605607781691392
485969,1552085215
485982,52373812
486204,40542145
486241,34722152
486776,2946112025
487069,3253024340
487332,941894537567506432
487745,270094243
488736,6742802
489401,16078002
489706,9.83606E+17
490415,748631863393124352
490474,1886507720
490773,4291530021
492105,234541164
493028,329914192
499528,270094243
13393,184253350
16594,1160942540394246144
17397,19791874
24539,48366401
30457,67286517
63197,1141068303047233536
63960,35510622
77152,1151749976994828160
82603,25229995
120898,419654261
141291,1053081952776081408
147947,1396205948
149392,63737350
151231,17341366
151233,926538453935734784
154513,39318435
167534,4515650200
168042,46710093
172909,2886596348
179373,8872302
187466,409008285
190089,769890626427060224
208976,34281002
219240,964863001
231656,95382124
244650,82773291
252944,18927401
259914,513206017
367850,1226705438584033280
372085,788388764
372229,124172052
426296,853007708814954496
431077,374749564
437003,733860215443988480
444898,374749564
466986,18206435
492821,3576291194
493200,172471790
1258299232802332672,1540716096
1258378844828024832,716207313690955776
1258382335432523776,20053279
1258416320992940032,2664341456
1258418589918359552,29241148
1258420594607034368,80333837
1258424165599571968,487351040
1258424976673308672,19422342
1258428853107769344,16165792
1258429427249274880,811067693726101504
1258432149591666688,417471983
1258445219369906176,37516377
1258452484621660160,1091216816
1258466482557784064,913308968809672704
1258471633758687232,19505960
1258484759728140288,125522061
1258488942908727296,803978944160534528
1258490682504892416,24640148
1258506336230232064,500360795
1258516049122615296,299404773
1258520767278399488,3102355144
1258522907560439808,33601080
1258525733044883456,1243333232734752768
1258534844759302144,514005773
1258538991474753536,73487857
1258547895747309568,494262231
1258558631269801984,16503812
1258570721757925376,417471983
1258583786603896832,17304065
1258583923409465344,2407749319
1258584194730639360,1691970462
1258596161692340224,2756473518
1258597527806410752,743423337674616832
1258599640888475648,63509310
1258620589339742208,1002617783652438016
1258653979564630016,1612067526
1258661189552349184,841441260405739520
1258680071734259712,800126821140340736
1258716403844218880,405976864
1258720904512749568,1159294431645896704
1258764756678303744,2967152150
1258783743189409792,27466677
1258784458238459904,1015305199827726336
1258785441324707840,1186042577503555584
1258789002137698304,51358982
1258797331878744064,909547129
1258799117377167360,351848444
1258809598917718016,214976391
1258831348753727488,115536854
1258831975890030592,988071074
1258832248364765184,589694190
1258833459948093440,279683174
1258835932502990848,14750177
1258837869080113152,4674865754
1258845604613992448,28159252
1258855909364600832,1714074397
1258865333022187520,1119245714
1258866269480091648,1234998300119425024
1258904349415104512,433558111
1258907747652796416,1239949378585890816
1258922653836095488,16184095
1258930599512834048,37587253
1258943963932786688,858123043150983168
1258959720603357184,1245132787822333952
1258961627774357504,745859801003999232
1258967587276443648,232718807
1258979440689704960,1238179842551472128
1258995749565628416,2476848073
1259005592632426496,1173460682
1259014715193257984,750333997826256896
1259041622370611200,365754620
1259044594282528768,350618706
1259060927900585984,17942864
1259087980599431168,45413198
1259099870931099648,18728367
1259101162915184640,19404578
1259104716304285696,758660283413868544
1259107694167961600,290308850
1259114236254527488,4320485441
1259118099783090176,25518776
1259120798217859072,181991754
1259147710487281664,28263652
1259149814756831232,2711718543
1259150832789929984,2241742964
1259156855051485184,3151312570
1259161875079626752,825069472180482048
1259162252487397376,344411180
1259167420721303552,1563864859
1259184495351271424,313078033
1259188270417752064,717886383931547648
1259208551660052480,33248446
1259212634819354624,115105973
1259213395829686272,37270060
1259216074358177792,2223531
1259217295525720064,799347103046713344
1259218048751460352,115105973
1259231223127445504,152350703
1259237221527441408,1125298848
1259244175679057920,280766069
1259254011393384448,172991245
1259263920541442048,819241990323896320
1259264305729421312,1162165116437008384
1259265599017857024,21257615
1259271146115080192,2602191654
1259272826172760064,16191004
1259275430097543168,3087387145
1259276513519730688,1220408629507035136
1259283317775650816,398998888
1259288524328755200,24916281
1259292373315698688,856850450
1259295654406316032,268313540
1259298277620625408,1243191103949602816
1259303116220108800,2202340460
1259311560461291520,86537404
1259322296612855808,8.35568E+17
1259345770605686784,1233057611169353728
1259350909517062144,740006282711568384
1259360580714012672,1174793373351366656
1259370214401216512,184809706
1259395209231646720,345182545
1259419847424868352,2444038388
1259425121665679360,712707453281034240
1259463345989660672,4627329434
1259469170313441280,41987088
1259497543106428928,475499381
1259500707394121728,88348765
1259524430281113600,1396205948
1259529155093368832,549679303
1259533021717430272,3272358360
1259535495585042432,2349835109
1259554714607288320,41871009
1259556290587582464,181991754
